,time,velocity,altitude,throttle,elevator,aileron,rudder,moment_aileron,power_aileron,moment_elevator,power_elevator,moment_rudder,power_rudder
243,8.099999999999982,742.5656048630663,1385.3254023856819,0.1395,-0.05609692598964608,0.00014511348825781194,-0.0007588119829082414,-2.743486420570918,-9.21474788371463e-05,1811.735567899011,1.6121144346128435,16.671445836168463,-0.000776647629022993
244,8.133333333333315,742.8406199691564,1367.3590064110667,0.1395,-0.05602735243326908,0.00014765561063757835,-0.0007627482111628546,-2.7545241424299367,-7.882792947915259e-05,1811.7900502343875,1.4190220900571,16.878760971290294,-0.000747924775257854
245,8.166666666666648,743.110469154192,1349.517319394222,0.1395,-0.05596644628074433,0.00014975301339446569,-0.0007668089744517625,-2.7635898380822397,-6.525180111851937e-05,1812.092351186787,1.2424490123710852,17.091713128704818,-0.0007813225365949195
246,8.199999999999982,743.375143273719,1331.8014326617,0.1395,-0.05591323413937706,0.0001550594391663988,-0.0007717254066997005,-2.7863572162296846,-0.00016644699879545045,1812.6116253984385,1.0858068558269436,17.34066176705502,-0.000959738259722465
247,8.233333333333315,743.634630960068,1314.2124206858166,0.1395,-0.0558668561247976,0.00015882222026717308,-0.0007770003170206986,-2.8024614474581298,-0.00011870955668191666,1813.3205274104744,0.9467249287651628,17.605012600946413,-0.0010454144603878675
248,8.266666666666648,743.8889172142144,1296.751342462963,0.1395,-0.05582639142807905,0.00016154404471638452,-0.0007827848263420254,-2.81404669182037,-8.622406472364022e-05,1814.1895319815414,0.8264108846660705,17.891049639064434,-0.0011650362219314877
249,8.299999999999981,744.137983301042,1279.41924228566,0.1395,-0.055790879338305545,0.00016770334498220852,-0.0007897149377400348,-2.8403912861905867,-0.00019694575768977376,1815.187619113619,0.7256627542311676,18.225289551008576,-0.0014218432964910456
250,8.333333333333314,744.3818072074343,1262.2171497850827,0.1395,-0.05575955031694525,0.00017137212549039603,-0.0007969572063621455,-2.8559952084342046,-0.00011795498147665806,1816.289855011883,0.640573647400957,18.573039442988964,-0.0015142399237309274
251,8.366666666666648,744.6203634022327,1245.1460814517798,0.1395,-0.05573162774079208,0.00017466582974599084,-0.0008047411544338886,-2.869960705795623,-0.00010641372202995025,1817.4709265667138,0.5712944942195002,18.943852059855217,-0.0016599893651498855
252,8.39999999999998,744.8536231345144,1228.2070410069355,0.1395,-0.05570639250409013,0.00017999432352843662,-0.000813309274791489,-2.8927043405138075,-0.00017351842333585343,1818.7072711153098,0.516662888959334,19.34786526577951,-0.0018661893002638816
253,8.433333333333314,745.0815547148826,1211.4010195498038,0.1395,-0.05568329800722069,0.0001826944499386363,-0.0008219169059798726,-2.904088937965801,-8.827365142978716e-05,1819.9808783531641,0.4731647822985691,19.75392547676855,-0.0019141419607925962
254,8.466666666666647,745.3041239838602,1194.7289967418799,0.1395,-0.055661796475824206,0.00018650015049307545,-0.000830957503954427,-2.9202555230358054,-0.00012511015142182573,1821.2736070430535,0.44084068538136323,20.178452439975818,-0.0020536295026732003
255,8.49999999999998,745.5212945026934,1178.1919406787138,0.1395,-0.055641470408686604,0.00018994472399053706,-0.0008401072564516931,-2.934866867754074,-0.00011380489527441473,1822.5715247855376,0.41703741377638565,20.607841622506182,-0.0021226526719511697
256,8.533333333333314,745.7330279895067,1161.790808358533,0.1395,-0.05562199867873231,0.0001917220407347142,-0.0008490643688841629,-2.9422546966173053,-5.88683928490032e-05,1823.863817062662,0.3997919339536073,21.029359060483873,-0.002120465174432559
257,8.566666666666647,745.9392848497531,1145.5265462416578,0.1395,-0.05560305680778445,0.00019506677573914404,-0.0008581543714094165,-2.9564546631852404,-0.00011131918577294918,1825.1395124219468,0.3891849368830267,21.456603378406538,-0.002195644678458623
258,8.59999999999998,746.1400241605786,1129.4000899146454,0.1395,-0.05558448759814617,0.0001967387226856319,-0.00086682332942014,-2.963399974373823,-5.57763187692236e-05,1826.3931295923867,0.3817901910022502,21.86621476104698,-0.0021339173321663968
259,8.633333333333313,746.3352043283404,1113.4123646767632,0.1395,-0.05556613998108148,0.00019758009810881913,-0.0008750877849062126,-2.9667384659663063,-2.809999009540151e-05,1827.6193720257963,0.3774874367288319,22.258782495135367,-0.002070869504546559
260,8.666666666666647,746.5247833565081,1097.5642856118905,0.1395,-0.05554786366313396,0.000200283821290992,-0.000883230984282135,-2.978196787538585,-9.064684602882435e-05,1828.8129531933057,0.3762660862219299,22.64615437336196,-0.0020759964846306434
